21.000000,95.000000,1.160924,-0.780807
93.000000,405.000000,4.861907,-0.960468
51.000000,228.000000,2.719140,-0.910031
303.000000,1310.000000,15.725973,-0.986247
84.000000,359.000000,4.267737,-0.981158
416.000000,1787.000000,21.395025,-0.994079
115.000000,507.000000,6.015593,-0.964260
277.000000,1180.000000,14.132468,-0.941730
31.000000,135.000000,1.621704,-0.695915
229.000000,972.000000,11.722226,-0.987859
445.000000,1918.000000,23.072895,-0.977967
32.000000,144.000000,1.707750,-0.550556
492.000000,2128.000000,25.671842,-0.963558
235.000000,988.000000,12.000695,-0.915063
219.000000,955.000000,11.548853,-0.989263
23.000000,102.000000,1.239432,-0.524703
13.000000,62.000000,0.723370,-0.722733
156.000000,670.000000,8.068247,-0.977941
215.000000,908.000000,10.937807,-0.987280
25.000000,113.000000,1.367136,-0.966419
238.000000,1009.000000,12.173359,-0.966223
54.000000,244.000000,2.991290,-0.923435
73.000000,318.000000,3.751068,-0.987487
606.000000,2631.000000,31.876370,-0.979732
223.000000,942.000000,11.294400,-0.988094
447.000000,1923.000000,23.084382,-0.953053
479.000000,2016.000000,24.028460,-0.979855
124.000000,557.000000,6.716494,-0.985682
163.000000,698.000000,8.265689,-0.981580
212.000000,908.000000,10.975088,-0.951995
33.000000,146.000000,1.781194,-0.798229
145.000000,626.000000,7.590830,-0.964474
29.000000,125.000000,1.499650,-0.772736
99.000000,429.000000,5.133151,-0.931140
283.000000,1221.000000,14.585886,-0.964829
81.000000,354.000000,4.203010,-0.953236
289.000000,1263.000000,15.183405,-0.994031
31.000000,135.000000,1.629905,-0.825551
604.000000,2586.000000,31.297773,-0.979383
10.000000,48.000000,0.560329,-0.651698
43.000000,188.000000,2.283190,-0.746770
106.000000,461.000000,5.523584,-0.952142
48.000000,214.000000,2.534591,-0.716192
97.000000,416.000000,4.979003,-0.932286
67.000000,290.000000,3.562279,-0.931246
140.000000,616.000000,7.405782,-0.986609
117.000000,497.000000,6.022873,-0.921843
155.000000,655.000000,7.827466,-0.955619
90.000000,375.000000,4.576099,-0.932172
18.000000,86.000000,1.044233,-0.633981
141.000000,587.000000,7.055720,-0.974446
65.000000,283.000000,3.400223,-0.822242
122.000000,529.000000,6.356174,-0.961322
75.000000,321.000000,3.866790,-0.958713
218.000000,935.000000,11.260028,-0.991736
113.000000,496.000000,5.962580,-0.976537
119.000000,511.000000,6.121985,-0.958132
269.000000,1154.000000,14.030927,-0.984037
77.000000,338.000000,4.131106,-0.986780
140.000000,601.000000,7.222255,-0.956489
20.000000,92.000000,1.138391,-0.850170
98.000000,424.000000,5.115732,-0.902624
99.000000,420.000000,5.062402,-0.866262
171.000000,747.000000,8.909079,-0.951375
77.000000,335.000000,4.053882,-0.910270
91.000000,387.000000,4.717736,-0.969943
227.000000,983.000000,11.880731,-0.939157
75.000000,322.000000,3.809895,-0.967263
82.000000,348.000000,4.258270,-0.923234
48.000000,208.000000,2.473742,-0.967824
194.000000,842.000000,10.115366,-0.939276
28.000000,127.000000,1.514999,-0.881572
505.000000,2164.000000,25.774207,-0.964167
85.000000,367.000000,4.437158,-0.965097
205.000000,859.000000,10.275199,-0.957000
87.000000,377.000000,4.560944,-0.873307
113.000000,489.000000,5.856807,-0.933101
40.000000,174.000000,2.102566,-0.925965
171.000000,749.000000,9.094708,-0.960948
93.000000,395.000000,4.735951,-0.942534
76.000000,341.000000,4.072318,-0.930443
141.000000,617.000000,7.346207,-0.937019
140.000000,604.000000,7.272530,-0.941392
269.000000,1157.000000,13.811188,-0.960989
28.000000,117.000000,1.393006,-0.810056
370.000000,1574.000000,18.935799,-0.978975
81.000000,352.000000,4.258154,-0.978132
37.000000,161.000000,1.951841,-0.876806
64.000000,279.000000,3.337186,-0.917581
88.000000,380.000000,4.541948,-0.977941
69.000000,302.000000,3.633155,-0.973731
93.000000,403.000000,4.752068,-0.972327
63.000000,276.000000,3.355918,-0.962435
57.000000,248.000000,2.965246,-0.845892
83.000000,374.000000,4.433745,-0.944185
93.000000,405.000000,4.858733,-0.962165
130.000000,563.000000,6.886252,-0.965159
178.000000,753.000000,9.288156,-0.985431
54.000000,234.000000,2.881335,-0.949296
115.000000,502.000000,6.144370,-0.978672
453.000000,1972.000000,24.052382,-0.995333
24.000000,114.000000,1.383792,-0.772063
62.000000,267.000000,3.222517,-0.813506
97.000000,418.000000,5.080388,-0.978766
94.000000,410.000000,5.038122,-0.959498
26.000000,116.000000,1.422338,-0.942783
243.000000,1062.000000,13.002407,-0.992904
70.000000,306.000000,3.740805,-0.970319
116.000000,495.000000,6.045592,-0.958476
59.000000,256.000000,3.095586,-0.918260
34.000000,155.000000,1.900483,-0.909453
219.000000,954.000000,11.632836,-0.990556
120.000000,521.000000,6.357180,-0.977984
76.000000,327.000000,3.997427,-0.844832
169.000000,728.000000,8.891368,-0.947657
241.000000,1035.000000,12.657984,-0.985310
267.000000,1141.000000,13.824095,-0.981487
68.000000,295.000000,3.502661,-0.953644
119.000000,526.000000,6.405882,-0.985172
119.000000,503.000000,6.263493,-0.968968
471.000000,2003.000000,24.005892,-0.985540
159.000000,688.000000,8.367779,-0.995146
64.000000,286.000000,3.534965,-0.877308
40.000000,176.000000,2.140051,-0.811656
271.000000,1187.000000,14.218819,-0.974131
30.000000,137.000000,1.704802,-0.921007
214.000000,917.000000,11.061383,-0.981503
117.000000,503.000000,6.052101,-0.914080
302.000000,1303.000000,15.762580,-0.924188
150.000000,641.000000,7.723265,-0.963834
116.000000,512.000000,6.234406,-0.963690
179.000000,777.000000,9.405088,-0.912650
136.000000,587.000000,7.059851,-0.991717
159.000000,687.000000,8.178438,-0.948643
198.000000,829.000000,9.999609,-0.981888
105.000000,448.000000,5.382998,-0.969236
156.000000,661.000000,7.960296,-0.937012
134.000000,574.000000,6.907940,-0.941869
472.000000,2024.000000,24.311046,-0.974978
286.000000,1243.000000,14.947417,-0.980865
30.000000,143.000000,1.729989,-0.892765
402.000000,1732.000000,21.050332,-0.970664
231.000000,988.000000,11.972217,-0.983059
320.000000,1383.000000,16.685348,-0.972733
151.000000,645.000000,7.763598,-0.976877
157.000000,682.000000,8.213142,-0.867650
208.000000,917.000000,11.008251,-0.971487
173.000000,725.000000,8.748313,-0.990346
154.000000,677.000000,8.116440,-0.980216
67.000000,292.000000,3.557716,-0.845822
476.000000,2041.000000,24.578853,-0.979565
286.000000,1223.000000,14.691684,-0.975142
120.000000,514.000000,6.167503,-0.957432
217.000000,946.000000,11.452938,-0.972034
211.000000,899.000000,10.805539,-0.979716
57.000000,252.000000,3.035327,-0.814221
105.000000,457.000000,5.547697,-0.953652
112.000000,484.000000,5.885642,-0.956920
17.000000,79.000000,0.934782,-0.889294
47.000000,202.000000,2.490307,-0.935445
20.000000,87.000000,1.051205,-0.791465
20.000000,90.000000,1.125496,-0.637905
202.000000,863.000000,10.594753,-0.960830
99.000000,412.000000,5.035938,-0.967099
29.000000,131.000000,1.586687,-0.820508
87.000000,381.000000,4.605846,-0.907884
139.000000,599.000000,7.201883,-0.957919
225.000000,968.000000,11.531129,-0.987879
506.000000,2192.000000,26.538152,-0.993899
104.000000,453.000000,5.434630,-0.978867
105.000000,453.000000,5.436088,-0.954738
114.000000,503.000000,5.971506,-0.975857
36.000000,161.000000,1.933032,-0.917420
108.000000,467.000000,5.479278,-0.971604
302.000000,1295.000000,15.376101,-0.989531
356.000000,1517.000000,18.074458,-0.951624
126.000000,543.000000,6.444852,-0.941370
133.000000,572.000000,6.965351,-0.971853
225.000000,996.000000,11.922895,-0.979274
267.000000,1141.000000,13.853303,-0.972418
212.000000,894.000000,10.810125,-0.981575
118.000000,515.000000,6.180396,-0.952490
70.000000,294.000000,3.494799,-0.897115
127.000000,549.000000,6.425915,-0.950119
229.000000,984.000000,11.765779,-0.991931
122.000000,541.000000,6.363285,-0.961056
95.000000,413.000000,4.950345,-0.955537
299.000000,1276.000000,15.373813,-0.984268
156.000000,668.000000,8.104803,-0.985832
156.000000,662.000000,8.017187,-0.941950
107.000000,442.000000,5.299106,-0.981098
246.000000,1053.000000,12.949220,-0.965895
134.000000,585.000000,7.046931,-0.954490
132.000000,573.000000,6.788551,-0.981437
12.000000,60.000000,0.754734,-0.608227
468.000000,2018.000000,24.116622,-0.967960
100.000000,421.000000,5.015343,-0.906790
91.000000,376.000000,4.646730,-0.934738
6.000000,29.000000,0.346313,-0.377126
222.000000,946.000000,11.533677,-0.967133
136.000000,587.000000,7.201972,-0.957698
83.000000,362.000000,4.386441,-0.965029
26.000000,124.000000,1.489691,-0.885506
107.000000,464.000000,5.490804,-0.976521
490.000000,2091.000000,24.938719,-0.990196
275.000000,1148.000000,13.923254,-0.990477
197.000000,846.000000,10.246977,-0.983688
429.000000,1858.000000,22.397869,-0.963807
51.000000,230.000000,2.804521,-0.876368
313.000000,1329.000000,16.055016,-0.951633
324.000000,1393.000000,16.944389,-0.987228
