0.000000,10000.000000,92.439409,-0.999959
0.000000,10000.000000,92.678093,-0.999997
0.000000,8845.000000,82.930053,-1.000000
0.000000,10000.000000,92.787781,-0.999946
0.000000,10000.000000,92.534518,-0.999979
0.000000,10000.000000,92.281763,-0.999870
0.000000,10000.000000,93.212478,-0.999967
0.000000,4889.000000,44.763736,-1.000000
0.000000,10000.000000,93.065119,-0.999941
0.000000,10000.000000,92.246993,-0.999841
0.000000,10000.000000,92.291270,-0.999808
0.000000,10000.000000,91.733219,-0.999978
0.000000,10000.000000,92.699598,-0.999954
0.000000,8598.000000,82.064097,-1.000000
0.000000,10000.000000,101.398651,-0.999944
0.000000,10000.000000,99.422835,-0.999906
0.000000,10000.000000,94.427713,-0.999951
0.000000,10000.000000,93.944300,-0.999903
0.000000,10000.000000,93.340795,-0.999985
0.000000,10000.000000,93.839909,-0.999976
0.000000,10000.000000,93.173768,-0.999954
0.000000,10000.000000,93.161599,-0.999970
0.000000,10000.000000,93.214970,-0.999954
0.000000,10000.000000,93.680769,-0.999997
0.000000,10000.000000,92.992211,-0.999997
0.000000,10000.000000,92.396346,-0.999881
0.000000,9332.000000,85.694129,-1.000000
0.000000,10000.000000,91.616811,-0.999955
0.000000,10000.000000,92.171402,-0.999936
0.000000,10000.000000,91.865433,-0.999986
0.000000,10000.000000,92.842791,-0.999981
0.000000,10000.000000,93.673014,-0.999992
0.000000,10000.000000,93.404222,-1.000000
0.000000,10000.000000,92.763066,-0.999941
0.000000,10000.000000,92.975580,-0.999967
0.000000,10000.000000,93.176296,-0.999956
0.000000,10000.000000,93.156935,-0.999998
0.000000,10000.000000,92.443312,-0.999893
0.000000,10000.000000,92.615207,-0.999968
0.000000,10000.000000,92.908762,-0.999952
0.000000,10000.000000,92.877264,-0.999928
0.000000,10000.000000,94.040761,-0.999995
0.000000,10000.000000,94.152277,-0.999912
0.000000,10000.000000,93.369600,-0.999963
0.000000,10000.000000,93.223919,-0.999917
0.000000,10000.000000,93.707830,-0.999952
0.000000,10000.000000,93.035455,-0.999927
0.000000,10000.000000,92.364983,-0.999999
0.000000,10000.000000,92.769836,-0.999999
0.000000,10000.000000,93.557872,-0.999980
0.000000,10000.000000,93.076954,-0.999967
0.000000,10000.000000,93.245831,-0.999909
0.000000,10000.000000,92.928320,-0.999930
0.000000,10000.000000,94.100522,-0.999972
0.000000,10000.000000,93.046608,-0.999863
0.000000,10000.000000,93.040962,-0.999922
0.000000,10000.000000,94.199884,-0.999900
0.000000,10000.000000,93.933486,-0.999986
0.000000,10000.000000,92.938556,-0.999944
0.000000,10000.000000,92.951105,-0.999969
0.000000,10000.000000,92.929279,-0.999984
0.000000,10000.000000,92.209642,-0.999927
0.000000,10000.000000,92.873890,-0.999871
0.000000,10000.000000,92.483240,-0.999891
0.000000,10000.000000,93.163785,-0.999690
0.000000,9804.000000,90.994401,-1.000000
0.000000,10000.000000,92.582500,-0.999981
0.000000,10000.000000,93.441642,-0.999965
0.000000,10000.000000,92.420354,-0.999963
0.000000,10000.000000,92.381136,-0.999827
0.000000,9933.000000,92.263698,-1.000000
0.000000,10000.000000,92.719780,-0.999918
0.000000,10000.000000,93.069788,-0.999984
0.000000,10000.000000,91.924670,-0.999997
0.000000,10000.000000,93.102838,-0.999984
0.000000,10000.000000,93.422730,-0.999993
0.000000,10000.000000,93.469455,-0.999939
0.000000,10000.000000,92.811324,-0.999996
0.000000,10000.000000,92.712545,-0.999995
0.000000,10000.000000,92.620251,-0.999986
0.000000,10000.000000,93.936543,-0.999839
0.000000,10000.000000,92.545948,-0.999898
0.000000,10000.000000,92.507409,-0.999978
0.000000,9109.000000,84.095985,-0.999999
0.000000,3821.000000,35.269349,-1.000000
0.000000,10000.000000,92.187083,-0.999915
0.000000,10000.000000,92.882387,-0.999968
0.000000,10000.000000,92.410689,-0.999999
0.000000,10000.000000,91.502507,-0.999943
0.000000,10000.000000,92.383498,-0.999984
0.000000,10000.000000,92.827336,-0.999882
0.000000,10000.000000,92.008381,-0.999962
0.000000,10000.000000,91.936899,-0.999938
0.000000,10000.000000,91.885538,-1.000000
0.000000,10000.000000,92.641763,-0.999998
0.000000,10000.000000,91.882891,-0.999854
0.000000,2751.000000,25.067026,-1.000000
0.000000,10000.000000,91.251718,-0.999845
0.000000,10000.000000,91.135325,-0.999854
0.000000,10000.000000,91.694008,-0.999999
0.000000,10000.000000,91.541529,-0.999986
0.000000,10000.000000,92.415083,-0.999876
0.000000,10000.000000,92.260028,-1.000000
0.000000,10000.000000,92.669845,-0.999933
0.000000,10000.000000,92.850837,-0.999939
0.000000,10000.000000,93.154949,-0.999994
0.000000,10000.000000,92.564115,-0.999980
0.000000,10000.000000,93.373884,-0.999979
0.000000,10000.000000,93.107902,-0.999937
0.000000,5695.000000,52.761287,-1.000000
0.000000,10000.000000,92.670376,-0.999950
0.000000,10000.000000,93.234397,-0.999911
0.000000,10000.000000,92.457374,-0.999894
0.000000,10000.000000,92.713053,-0.999895
0.000000,10000.000000,94.218681,-0.999976
0.000000,10000.000000,92.099374,-0.999872
0.000000,10000.000000,92.584175,-0.999977
0.000000,10000.000000,92.531935,-0.999844
